_Sample_ID,_Method_ID,CPT Name,Depth,Tip Stress UNC_qc,Sleeve Stress_fs,Pore Pressure_u
,,CPT-502,117.864,396.11,3.2734,3.7438
,,CPT-502,117.93,394.91,0.0,3.7563
,,CPT-502,117.995,396.83,0.0,3.625
,,CPT-502,118.061,409.51,0.0,3.7563
,,CPT-502,118.127,458.56,0.0,3.6813
,,CPT-502,118.192,478.42,0.0,3.6063
,,CPT-503,0.066,0.0,0.0957,0.0
,,CPT-503,0.131,8.61,0.1064,0.1437
,,CPT-503,0.213,9.93,0.104,0.0125
,,CPT-503,0.262,9.33,0.1025,0.0062
,,CPT-503,0.328,7.18,0.102,-0.0187
,,CPT-503,0.394,5.86,0.0978,0.0062
,,CPT-503,0.459,4.55,0.1035,-0.0063
,,CPT-503,0.525,2.99,0.1108,0.0062
,,CPT-503,0.591,2.87,0.0995,-0.0187
,,CPT-503,0.656,2.87,0.0865,-0.0313
,,CPT-503,0.722,5.38,0.0819,-0.0313
,,CPT-503,0.787,8.85,0.0999,-0.0438
,,CPT-503,0.853,10.76,0.1416,-0.0438
,,CPT-503,0.919,13.04,0.1683,-0.0125
,,CPT-503,0.984,22.84,0.1837,0.1374
,,CPT-503,1.05,33.01,0.2056,0.1874
,,CPT-503,1.115,40.67,0.2204,0.1218
,,CPT-503,1.181,48.08,0.2404,0.1
,,CPT-503,1.247,54.06,0.2546,0.1062
,,CPT-503,1.312,58.37,0.2444,-0.05
,,CPT-503,1.378,58.85,0.2443,-0.0875
,,CPT-503,1.444,58.13,0.2355,-0.0562
,,CPT-503,1.509,57.29,0.235,-0.0313
,,CPT-503,1.575,55.97,0.2914,-0.0187
,,CPT-503,1.64,54.66,0.3458,-0.0063
,,CPT-503,1.706,53.46,0.3833,-0.0063
,,CPT-503,1.772,51.79,0.4207,0.0
,,CPT-503,1.837,49.52,0.454,-0.0187
,,CPT-503,1.903,47.72,0.4674,-0.0187
,,CPT-503,1.969,49.46,0.452,-0.0187
,,CPT-503,2.034,48.8,0.4257,-0.025
,,CPT-503,2.1,49.4,0.4014,-0.0438
,,CPT-503,2.165,49.52,0.3795,-0.0438
,,CPT-503,2.231,49.16,0.3612,-0.0438
,,CPT-503,2.297,48.56,0.3429,-0.0313
,,CPT-503,2.362,48.44,0.3289,-0.0313
,,CPT-503,2.428,47.84,0.3115,-0.025
,,CPT-503,2.493,47.24,0.294,-0.0187
,,CPT-503,2.559,46.17,0.2877,-0.0187
,,CPT-503,2.625,45.93,0.2877,-0.0125
,,CPT-503,2.69,46.53,0.2877,-0.0125
,,CPT-503,2.756,47.72,0.3074,-0.0125
,,CPT-503,2.822,48.68,0.3475,-0.0063
,,CPT-503,2.887,51.19,0.3876,0.0
,,CPT-503,2.953,55.38,0.4132,0.0062
,,CPT-503,3.018,58.13,0.4302,0.0
,,CPT-503,3.084,67.34,0.4687,0.05
,,CPT-503,3.15,87.79,0.5537,0.025
,,CPT-503,3.215,107.41,0.6395,-0.0562
,,CPT-503,3.281,127.02,0.7232,-0.125
,,CPT-503,3.363,142.57,0.8126,-0.0438
,,CPT-503,3.428,157.64,0.9042,-0.025
,,CPT-503,3.494,169.72,0.9658,-0.0187
,,CPT-503,3.56,180.13,0.9947,-0.0187
,,CPT-503,3.625,183.95,1.0114,-0.0187
,,CPT-503,3.691,188.62,0.9945,-0.0187
,,CPT-503,3.757,195.67,0.9381,-0.025
,,CPT-503,3.822,193.04,0.8803,-0.025
,,CPT-503,3.888,183.71,0.829,-0.025
,,CPT-503,3.953,175.58,0.7817,-0.025
,,CPT-503,4.019,162.9,0.7476,-0.0187
,,CPT-503,4.085,150.94,0.7111,-0.0187
,,CPT-503,4.15,144.96,0.6983,-0.0125
,,CPT-503,4.216,137.9,0.6398,0.0062
,,CPT-503,4.281,132.88,0.5685,0.0
,,CPT-503,4.347,124.03,0.5685,0.0094
,,CPT-503,4.413,114.82,0.5685,-0.05
,,CPT-503,4.478,96.76,0.5779,0.0125
,,CPT-503,4.544,97.84,0.5988,-0.1125
,,CPT-503,4.61,95.8,0.6104,-0.1812
,,CPT-503,4.675,93.65,0.5993,-0.3562
,,CPT-503,4.741,92.33,0.5373,-0.5062
,,CPT-503,4.806,91.14,0.4678,-0.5561
,,CPT-503,4.872,86.71,0.4312,-0.5593
,,CPT-503,4.938,76.67,0.4116,-0.5593
,,CPT-503,5.003,70.57,0.4389,-0.5624
,,CPT-503,5.069,44.01,0.5126,-0.0375
,,CPT-503,5.135,35.28,0.5794,0.0187
,,CPT-503,5.2,25.48,0.5905,0.1125
,,CPT-503,5.266,21.77,0.5526,0.1437
,,CPT-503,5.331,17.46,0.4942,0.2062
,,CPT-503,5.397,13.52,0.4434,0.2062
,,CPT-503,5.463,11.96,0.3828,0.2687
,,CPT-503,5.528,10.17,0.306,0.5436
,,CPT-503,5.594,9.69,0.2336,0.6061
,,CPT-503,5.659,10.41,0.1817,0.6123
,,CPT-503,5.725,9.57,0.1631,0.4936
,,CPT-503,5.791,6.94,0.1553,0.1687
,,CPT-503,5.856,5.14,0.1449,0.1625
,,CPT-503,5.922,3.47,0.137,0.2
,,CPT-503,5.988,2.15,0.124,0.2812
,,CPT-503,6.053,1.79,0.1023,0.4187
,,CPT-503,6.119,1.79,0.0813,0.4686
,,CPT-503,6.184,1.91,0.0681,0.5061
,,CPT-503,6.25,1.91,0.0705,0.5249
,,CPT-503,6.316,1.91,0.0776,0.5561
,,CPT-503,6.381,1.91,0.0776,0.5874
,,CPT-503,6.447,2.03,0.0759,0.6311
,,CPT-503,6.512,2.27,0.075,0.6873
,,CPT-503,6.578,1.67,0.0741,0.7248
,,CPT-503,6.644,1.67,0.0724,0.7623
,,CPT-503,6.709,1.67,0.0715,0.7935
,,CPT-503,6.775,1.67,0.0715,0.7998
,,CPT-503,6.841,1.67,0.0749,0.8623
,,CPT-503,6.906,1.67,0.0887,0.8873
,,CPT-503,6.972,1.91,0.102,0.9248
,,CPT-503,7.037,2.87,0.1063,0.9185
,,CPT-503,7.103,3.71,0.1081,0.8873
,,CPT-503,7.169,3.23,0.1073,1.0435
,,CPT-503,7.234,1.79,0.1055,1.0497
,,CPT-503,7.3,1.67,0.0987,1.081
,,CPT-503,7.365,1.67,0.0897,1.1497
,,CPT-503,7.431,1.67,0.0777,1.1997
,,CPT-503,7.497,1.55,0.068,1.2247
,,CPT-503,7.562,1.79,0.068,1.2747
,,CPT-503,7.628,1.91,0.0672,1.2934
,,CPT-503,7.694,2.03,0.0663,1.2872
,,CPT-503,7.759,1.91,0.068,0.9935
,,CPT-503,7.825,1.44,0.0698,1.0935
,,CPT-503,7.89,1.32,0.0663,1.1872
,,CPT-503,7.956,1.67,0.0636,1.2185
,,CPT-503,8.022,1.67,0.0645,1.2997
,,CPT-503,8.087,1.67,0.0654,1.3809
,,CPT-503,8.153,1.67,0.0654,1.4309
,,CPT-503,8.219,1.55,0.0662,1.4622
,,CPT-503,8.284,1.55,0.068,1.4622
,,CPT-503,8.35,1.55,0.068,1.4746
,,CPT-503,8.415,1.79,0.068,1.6309
,,CPT-503,8.481,1.79,0.0672,1.7308
,,CPT-503,8.547,2.15,0.0663,1.8246
,,CPT-503,8.612,2.27,0.0663,1.7808
,,CPT-503,8.678,2.51,0.0663,1.7746
,,CPT-503,8.743,2.87,0.0663,1.7496
,,CPT-503,8.809,2.75,0.0671,1.7184
,,CPT-503,8.875,2.87,0.0689,1.7184
,,CPT-503,8.94,2.99,0.0723,1.8746
,,CPT-503,9.006,2.99,0.0733,1.912
,,CPT-503,9.072,2.99,0.0758,1.7496
,,CPT-503,9.137,2.99,0.0853,1.8964
,,CPT-503,9.203,3.59,0.0958,1.7308
,,CPT-503,9.268,6.34,0.1063,1.8808
,,CPT-503,9.334,10.41,0.1082,1.5059
,,CPT-503,9.4,20.81,0.1063,0.6936
,,CPT-503,9.465,31.22,0.1243,0.2874
,,CPT-503,9.531,36.0,0.1515,0.1687
,,CPT-503,9.596,40.9,0.1852,0.0687
,,CPT-503,9.662,44.37,0.2605,0.0812
,,CPT-503,9.728,44.73,0.3651,0.1187
,,CPT-503,9.793,39.35,0.4587,0.1499
,,CPT-503,9.859,33.13,0.486,0.1687
,,CPT-503,9.925,25.48,0.4231,0.1937
,,CPT-503,9.99,20.81,0.3544,0.2624
,,CPT-503,10.056,21.29,0.3084,0.3624
,,CPT-503,10.121,27.99,0.2594,0.5124
,,CPT-503,10.187,43.3,0.2321,0.2499
,,CPT-503,10.253,45.93,0.219,-0.25
,,CPT-503,10.318,43.06,0.211,-0.2531
,,CPT-503,10.384,36.72,0.2213,-0.2531
,,CPT-503,10.449,30.5,0.243,-0.2562
,,CPT-503,10.515,29.06,0.2563,-0.1875
,,CPT-503,10.581,30.14,0.256,-0.075
,,CPT-503,10.646,32.65,0.2535,0.0125
,,CPT-503,10.712,33.13,0.2531,0.0312
,,CPT-503,10.778,30.26,0.2588,0.0375
,,CPT-503,10.843,24.64,0.2719,0.0312
,,CPT-503,10.909,21.29,0.2867,0.0687
,,CPT-503,10.974,24.1,0.2819,0.2374
,,CPT-503,11.04,23.56,0.2822,0.2812
,,CPT-503,11.106,25.83,0.2623,0.2874
,,CPT-503,11.171,28.94,0.2617,0.2937
,,CPT-503,11.237,35.4,0.3383,0.1625
,,CPT-503,11.302,37.2,0.3879,0.075
,,CPT-503,11.368,32.89,0.3967,0.075
,,CPT-503,11.434,38.21,0.3899,0.1312
,,CPT-503,11.499,28.94,0.3717,0.2312
,,CPT-503,11.565,39.23,0.3533,0.2999
,,CPT-503,11.631,44.61,0.3521,0.2124
,,CPT-503,11.696,50.23,0.3456,0.1312
,,CPT-503,11.762,50.95,0.3442,0.1312
,,CPT-503,11.827,49.76,0.3695,0.1374
,,CPT-503,11.893,47.72,0.3742,0.1687
,,CPT-503,11.959,47.12,0.3611,0.1874
,,CPT-503,12.024,46.77,0.3626,0.2124
,,CPT-503,12.09,44.97,0.4098,0.2
,,CPT-503,12.156,42.22,0.4696,0.1312
,,CPT-503,12.221,33.97,0.4618,0.0437
,,CPT-503,12.287,28.11,0.4112,0.0375
,,CPT-503,12.352,22.49,0.3675,0.075
,,CPT-503,12.418,23.8,0.3291,0.1937
,,CPT-503,12.484,29.66,0.3002,0.1749
,,CPT-503,12.549,38.99,0.2844,0.1125
,,CPT-503,12.615,38.75,0.2731,0.1781
,,CPT-503,12.68,36.24,0.2737,0.1437
,,CPT-503,12.746,29.18,0.2919,0.1812
,,CPT-503,12.812,23.32,0.3094,0.2187
,,CPT-503,12.877,21.17,0.3071,0.2374
,,CPT-503,12.943,18.42,0.2863,0.3249
,,CPT-503,13.009,16.86,0.2499,0.3749
,,CPT-503,13.074,16.98,0.1985,0.4561
,,CPT-503,13.14,17.46,0.1709,0.5124
,,CPT-503,13.205,19.62,0.1709,0.5311
,,CPT-503,13.271,20.57,0.1709,0.3936
,,CPT-503,13.337,19.26,0.1854,0.3936
,,CPT-503,13.402,17.1,0.1988,0.3936
,,CPT-503,13.468,17.22,0.1817,0.4561
,,CPT-503,13.533,17.22,0.1588,0.4936
,,CPT-503,13.599,17.34,0.1598,0.5874
,,CPT-503,13.665,21.05,0.1696,0.5124
,,CPT-503,13.73,19.85,0.1803,0.4124
,,CPT-503,13.796,14.35,0.1884,0.3999
,,CPT-503,13.862,10.64,0.184,0.4686
,,CPT-503,13.927,8.13,0.1856,0.5936
,,CPT-503,13.993,6.7,0.1918,0.6498
,,CPT-503,14.058,5.38,0.1885,0.7186
,,CPT-503,14.124,4.9,0.1788,0.9498
,,CPT-503,14.19,5.02,0.1727,1.0497
,,CPT-503,14.255,3.59,0.1649,0.8998
,,CPT-503,14.321,7.42,0.151,0.9029
,,CPT-503,14.386,10.52,0.1635,0.9029
,,CPT-503,14.452,14.95,0.1866,0.906
,,CPT-503,14.518,12.8,0.1858,0.831
,,CPT-503,14.583,10.88,0.2104,0.8748
,,CPT-503,14.649,9.33,0.244,1.006
,,CPT-503,14.715,10.41,0.2417,1.0935
,,CPT-503,14.78,9.45,0.2414,1.0685
,,CPT-503,14.846,7.77,0.2298,1.1747
,,CPT-503,14.911,11.48,0.2289,1.3059
,,CPT-503,14.977,16.74,0.2315,1.3247
,,CPT-503,15.043,14.83,0.2136,1.3153
,,CPT-503,15.108,11.0,0.2145,1.3153
,,CPT-503,15.174,11.96,0.2154,1.3059
,,CPT-503,15.24,23.44,0.2521,1.5121
,,CPT-503,15.305,27.51,0.3578,0.8436
,,CPT-503,15.371,22.37,0.4393,0.7061
,,CPT-503,15.436,15.43,0.4388,0.7186
,,CPT-503,15.502,12.44,0.4119,0.7686
,,CPT-503,15.568,10.88,0.378,0.8998
,,CPT-503,15.633,8.01,0.3465,1.1185
,,CPT-503,15.699,6.7,0.3032,1.6184
,,CPT-503,15.764,6.58,0.2371,2.1433
,,CPT-503,15.83,6.46,0.1818,2.3495
,,CPT-503,15.896,5.74,0.1537,2.5244
,,CPT-503,15.961,5.26,0.1379,2.5869
,,CPT-503,16.027,5.02,0.1291,2.8993
,,CPT-503,16.093,5.38,0.1299,3.2305
,,CPT-503,16.158,7.42,0.1342,3.293
,,CPT-503,16.224,10.29,0.1411,2.5931
,,CPT-503,16.289,14.47,0.1712,1.7996
,,CPT-503,16.355,17.46,0.2141,1.3309
,,CPT-503,16.421,18.54,0.2456,1.1372
,,CPT-503,16.486,17.94,0.2598,1.2435
,,CPT-503,16.552,15.19,0.2735,1.2559
,,CPT-503,16.617,15.13,0.3142,1.3872
,,CPT-503,16.683,15.07,0.3393,1.5871
,,CPT-503,16.749,21.77,0.3357,1.6621
,,CPT-503,16.814,25.36,0.3348,1.031
,,CPT-503,16.88,41.38,0.3442,0.8373
,,CPT-503,16.946,78.7,0.3694,0.5811
,,CPT-503,17.011,110.52,0.4033,0.5592
,,CPT-503,17.077,123.91,0.4451,0.4061
,,CPT-503,17.142,128.46,0.3974,0.5373
,,CPT-503,17.208,129.17,0.303,0.5124
,,CPT-503,17.274,136.35,0.262,0.4999
,,CPT-503,17.339,146.04,0.2509,0.5499
,,CPT-503,17.405,166.61,0.2667,0.4436
,,CPT-503,17.47,165.27,0.2558,0.4811
,,CPT-503,17.536,190.41,0.2637,0.6311
,,CPT-503,17.602,199.5,0.2904,0.6249
,,CPT-503,17.667,195.43,0.2921,0.6998
,,CPT-503,17.733,185.15,0.3177,0.4561
,,CPT-503,17.799,175.46,0.3299,0.4561
,,CPT-503,17.864,158.6,0.3114,0.4311
,,CPT-503,17.93,149.98,0.3121,0.4686
,,CPT-503,17.995,142.45,0.3387,0.5186
,,CPT-503,18.061,135.15,0.3832,0.4811
,,CPT-503,18.127,131.09,0.4439,0.5061
,,CPT-503,18.192,124.63,0.5147,0.6186
,,CPT-503,18.258,119.25,0.5775,0.5686
,,CPT-503,18.323,113.03,0.6411,0.6061
,,CPT-503,18.389,109.8,0.6783,0.5436
,,CPT-503,18.455,106.57,0.664,0.5748
,,CPT-503,18.52,105.85,0.6188,0.5748
,,CPT-503,18.586,105.97,0.5784,0.5686
,,CPT-503,18.652,104.65,0.5557,0.5373
,,CPT-503,18.717,104.65,0.5407,0.5561
,,CPT-503,18.783,104.65,0.5328,0.5561
,,CPT-503,18.848,104.65,0.531,0.5561
,,CPT-503,18.914,104.89,0.5404,0.5561
,,CPT-503,18.98,105.97,0.5451,0.5561
,,CPT-503,19.045,105.85,0.5321,0.5624
,,CPT-503,19.111,103.22,0.5275,0.5686
,,CPT-503,19.177,99.27,0.5217,0.5874
,,CPT-503,19.242,97.0,0.4879,0.6311
,,CPT-503,19.308,93.65,0.4272,0.6936
,,CPT-503,19.373,89.58,0.3573,0.6873
,,CPT-503,19.439,86.47,0.2689,0.6873
,,CPT-503,19.505,84.56,0.1905,0.7311
,,CPT-503,19.57,80.02,0.1598,0.7248
,,CPT-503,19.636,77.38,0.1602,0.7186
,,CPT-503,19.701,69.73,0.1752,0.7186
,,CPT-503,19.767,63.03,0.1796,0.7123
,,CPT-503,19.833,56.33,0.1796,0.7748
,,CPT-503,19.898,48.32,0.1796,0.9498
,,CPT-503,19.964,44.73,0.2104,0.9435
,,CPT-503,20.03,41.26,0.2706,0.9123
,,CPT-503,20.095,34.69,0.3367,0.8436
,,CPT-503,20.161,30.14,0.3826,1.0872
,,CPT-503,20.226,25.24,0.3924,1.2497
,,CPT-503,20.292,21.41,0.3873,1.4309
,,CPT-503,20.358,19.97,0.4092,1.8058
,,CPT-503,20.423,20.69,0.4139,1.7558
,,CPT-503,20.489,22.84,0.3163,1.6059
,,CPT-503,20.554,23.44,0.2228,1.4371
,,CPT-503,20.62,25.71,0.198,1.1997
,,CPT-503,20.686,27.75,0.2124,0.6061
,,CPT-503,20.751,29.42,0.2712,0.5936
,,CPT-503,20.817,32.41,0.3557,0.5186
,,CPT-503,20.883,29.18,0.437,0.5811
,,CPT-503,20.948,27.03,0.4616,0.6873
,,CPT-503,21.014,23.2,0.4397,0.7686
,,CPT-503,21.079,19.02,0.4222,0.9435
,,CPT-503,21.145,15.91,0.3911,1.2247
,,CPT-503,21.211,15.43,0.3424,1.3559
,,CPT-503,21.276,17.7,0.3105,1.2747
,,CPT-503,21.342,16.27,0.2975,1.3309
,,CPT-503,21.407,13.04,0.2827,1.8246
,,CPT-503,21.473,10.88,0.2849,2.1808
,,CPT-503,21.539,11.6,0.2947,2.1808
,,CPT-503,21.604,17.46,0.2947,2.7494
,,CPT-503,21.67,24.28,0.2947,1.4497
,,CPT-503,21.736,26.19,0.3135,1.0747
,,CPT-503,21.801,24.4,0.3621,0.8248
,,CPT-503,21.867,18.9,0.4086,0.9248
,,CPT-503,21.932,15.55,0.4417,1.156
,,CPT-503,21.998,15.61,0.4518,1.3684
,,CPT-503,22.064,15.61,0.437,1.6246
,,CPT-503,22.129,15.67,0.4196,1.7746
,,CPT-503,22.195,13.28,0.3859,1.7746
,,CPT-503,22.261,12.08,0.3533,2.0495
,,CPT-503,22.326,12.8,0.3931,2.2745
,,CPT-503,22.392,21.77,0.5036,2.312
,,CPT-503,22.457,36.6,0.6487,1.8621
,,CPT-503,22.523,38.75,0.7282,1.1747
,,CPT-503,22.589,41.02,0.652,0.956
,,CPT-503,22.654,36.96,0.6242,0.931
,,CPT-503,22.72,40.07,0.7423,0.9123
,,CPT-503,22.785,86.47,0.8452,1.0623
,,CPT-503,22.851,133.0,0.8593,0.8436
,,CPT-503,22.917,150.82,0.8739,0.6873
,,CPT-503,22.982,153.57,0.9478,0.6436
,,CPT-503,23.048,158.48,1.0162,0.6623
,,CPT-503,23.114,166.01,1.083,0.6686
,,CPT-503,23.179,182.4,1.1214,0.6811
,,CPT-503,23.245,186.7,1.1426,0.6623
,,CPT-503,23.31,175.22,1.2188,0.6249
,,CPT-503,23.376,151.9,1.3251,0.6373
,,CPT-503,23.442,135.63,1.3838,0.6373
,,CPT-503,23.507,111.35,1.4573,0.6373
,,CPT-503,23.573,88.51,1.433,0.5936
,,CPT-503,23.638,62.55,1.3682,0.6061
,,CPT-503,23.704,44.73,1.2844,0.6561
,,CPT-503,23.77,35.28,1.0837,0.6936
,,CPT-503,23.835,26.67,0.909,0.7623
,,CPT-503,23.901,55.14,0.7895,0.7873
,,CPT-503,23.967,40.19,0.8195,1.2435
,,CPT-503,24.032,64.71,0.9633,1.5371
,,CPT-503,24.098,66.86,1.121,1.0185
,,CPT-503,24.163,56.69,1.1875,0.7373
,,CPT-503,24.229,45.81,1.0896,0.7436
,,CPT-503,24.295,30.62,0.8973,0.7436
,,CPT-503,24.36,22.01,0.7127,0.8685
,,CPT-503,24.426,17.34,0.5174,1.1622
,,CPT-503,24.491,12.92,0.3827,1.4559
,,CPT-503,24.557,36.6,0.359,7.5233
,,CPT-503,24.623,58.85,0.4432,5.0426
,,CPT-503,24.688,53.46,0.5854,0.8685
,,CPT-503,24.754,43.9,0.7522,0.7186
,,CPT-503,24.82,39.23,0.8007,0.7623
,,CPT-503,24.885,39.95,0.6799,0.8248
,,CPT-503,24.951,47.72,0.6086,0.9498
,,CPT-503,25.016,50.71,0.6086,1.031
,,CPT-503,25.082,83.84,0.6863,0.8623
,,CPT-503,25.148,157.76,0.8971,0.9748
,,CPT-503,25.213,177.01,1.1793,0.6873
,,CPT-503,25.279,165.29,1.545,0.6061
,,CPT-503,25.344,143.05,1.8725,0.6186
,,CPT-503,25.41,106.81,1.9325,0.6373
,,CPT-503,25.476,78.58,1.7665,0.6123
,,CPT-503,25.541,69.73,1.5038,0.6561
,,CPT-503,25.607,69.13,1.291,0.9185
,,CPT-503,25.673,74.27,1.2849,0.9123
,,CPT-503,25.738,93.05,1.3139,1.0497
,,CPT-503,25.804,125.82,1.3091,0.906
,,CPT-503,25.869,131.8,1.3735,0.5999
,,CPT-503,25.935,111.71,1.4774,0.6811
,,CPT-503,26.001,80.02,1.5649,0.5874
,,CPT-503,26.066,62.79,1.4315,0.5748
,,CPT-503,26.132,44.01,1.1092,0.6249
,,CPT-503,26.198,38.87,0.8972,0.7186
,,CPT-503,26.263,36.96,0.8657,1.0747
,,CPT-503,26.329,80.61,0.9216,1.2684
,,CPT-503,26.394,112.67,0.985,1.231
,,CPT-503,26.46,103.58,0.984,0.6686
,,CPT-503,26.526,85.28,0.9542,0.7311
,,CPT-503,26.591,63.39,0.7855,0.6686
,,CPT-503,26.657,50.95,0.6943,0.7186
,,CPT-503,26.722,48.56,0.7281,0.7748
,,CPT-503,26.788,47.96,0.7042,0.8436
,,CPT-503,26.854,44.49,0.734,0.8748
,,CPT-503,26.919,37.74,0.7003,0.7748
,,CPT-503,26.985,32.05,0.642,0.7748
,,CPT-503,27.051,27.87,0.639,0.7748
,,CPT-503,27.116,25.95,0.6658,0.8998
,,CPT-503,27.182,25.12,0.6404,0.8436
,,CPT-503,27.247,24.4,0.5439,0.9998
,,CPT-503,27.313,23.32,0.478,1.056
,,CPT-503,27.379,22.37,0.4703,1.2872
,,CPT-503,27.444,38.99,0.5203,1.6746
,,CPT-503,27.493,47.6,0.7045,1.3122
,,CPT-503,27.559,46.29,0.8525,0.881
,,CPT-503,27.625,40.55,0.7993,0.881
,,CPT-503,27.69,30.5,0.7282,0.881
,,CPT-503,27.756,26.43,0.6682,0.9123
,,CPT-503,27.822,14.23,0.6318,1.9495
,,CPT-503,27.887,13.87,0.5617,3.8304
,,CPT-503,27.953,13.87,0.4555,3.8304
,,CPT-503,28.018,13.16,0.395,3.7429
,,CPT-503,28.084,15.79,0.4351,4.1928
,,CPT-503,28.15,23.2,0.5299,3.9803
,,CPT-503,28.215,36.6,0.6209,2.8618
,,CPT-503,28.281,35.04,0.7309,1.181
,,CPT-503,28.346,31.58,0.7912,1.106
,,CPT-503,28.412,27.27,0.7351,1.3122
,,CPT-503,28.478,19.85,0.6275,1.4559
,,CPT-503,28.543,15.91,0.5368,2.2495
,,CPT-503,28.609,13.16,0.5742,3.3367
,,CPT-503,28.675,22.49,0.6387,4.9614
,,CPT-503,28.74,30.86,0.6392,4.4615
,,CPT-503,28.806,28.47,0.6396,1.3684
,,CPT-503,28.871,21.53,0.6238,1.4934
,,CPT-503,28.937,19.02,0.5898,1.5746
,,CPT-503,29.003,18.3,0.5985,2.0933
,,CPT-503,29.068,25.48,0.7097,2.7681
,,CPT-503,29.134,36.6,0.9071,2.8681
,,CPT-503,29.199,41.14,0.9887,1.4934
,,CPT-503,29.265,29.78,0.8814,1.0497
,,CPT-503,29.331,24.52,0.7886,1.106
,,CPT-503,29.396,20.57,0.7461,1.7683
,,CPT-503,29.462,18.66,0.7403,2.5619
,,CPT-503,29.528,23.08,0.713,4.7364
,,CPT-503,29.593,33.97,0.7063,2.4807
,,CPT-503,29.659,41.5,0.8421,1.8246
,,CPT-503,29.724,45.21,0.9852,1.0123
,,CPT-503,29.79,33.37,0.913,1.0185
,,CPT-503,29.856,25.36,0.7284,1.0123
,,CPT-503,29.921,19.5,0.5886,1.3809
,,CPT-503,29.987,16.98,0.5253,1.5934
,,CPT-503,30.052,17.1,0.5468,2.0683
,,CPT-503,30.118,17.1,0.5313,4.524
,,CPT-503,30.184,17.22,0.506,6.2798
,,CPT-503,30.249,17.7,0.503,3.0806
,,CPT-503,30.315,18.78,0.5784,2.7931
,,CPT-503,30.381,24.04,0.6872,2.5182
,,CPT-503,30.446,27.03,0.7067,1.9058
,,CPT-503,30.512,28.59,0.6538,1.2185
,,CPT-503,30.577,24.52,0.5935,1.2247
,,CPT-503,30.643,17.7,0.5266,1.4746
,,CPT-503,30.709,13.99,0.4861,2.0933
,,CPT-503,30.774,17.22,0.4857,3.3117
,,CPT-503,30.84,16.74,0.4853,5.0738
,,CPT-503,30.906,22.13,0.5779,5.0051
,,CPT-503,30.971,27.63,0.7458,2.3807
,,CPT-503,31.037,31.81,0.8658,1.8121
,,CPT-503,31.102,33.73,0.9117,1.6621
,,CPT-503,31.168,31.22,0.9073,1.5871
,,CPT-503,31.234,26.19,0.9188,1.9683
,,CPT-503,31.299,26.19,0.8801,2.5807
,,CPT-503,31.365,28.59,0.8018,2.7994
,,CPT-503,31.43,24.04,0.777,1.6434
,,CPT-503,31.496,22.49,0.7513,1.7683
,,CPT-503,31.562,23.68,0.7101,2.2995
,,CPT-503,31.627,22.37,0.6898,2.3307
,,CPT-503,31.693,19.85,0.6675,2.3307
,,CPT-503,31.759,21.89,0.6138,2.362
,,CPT-503,31.824,25.0,0.5363,2.0433
,,CPT-503,31.89,30.5,0.4876,1.987
,,CPT-503,31.955,48.92,0.495,1.5684
,,CPT-503,32.021,62.91,0.5169,0.931
,,CPT-503,32.087,69.97,0.5215,0.8373
,,CPT-503,32.152,73.92,0.5222,0.8748
,,CPT-503,32.218,75.71,0.5292,0.8998
,,CPT-503,32.283,75.95,0.5311,0.956
,,CPT-503,32.349,73.68,0.5276,0.981
,,CPT-503,32.415,71.88,0.5138,1.031
,,CPT-503,32.48,69.49,0.4954,1.0623
,,CPT-503,32.546,69.49,0.4687,1.0998
,,CPT-503,32.612,69.49,0.4294,1.1122
,,CPT-503,32.677,71.05,0.3953,1.1372
,,CPT-503,32.743,72.72,0.364,1.181
,,CPT-503,32.808,75.23,0.3449,1.1935
,,CPT-503,32.874,70.93,0.3406,1.1872
,,CPT-503,32.94,67.34,0.3161,1.2185
,,CPT-503,33.005,67.1,0.293,1.3622
,,CPT-503,33.071,67.58,0.293,1.2247
,,CPT-503,33.136,66.62,0.293,1.031
,,CPT-503,33.202,65.66,0.2938,0.9498
,,CPT-503,33.268,63.75,0.3007,1.106
,,CPT-503,33.333,52.15,0.3232,1.6496
,,CPT-503,33.399,49.04,0.3529,1.7746
,,CPT-503,33.465,45.93,0.3654,1.937
,,CPT-503,33.53,43.9,0.3611,2.0308
,,CPT-503,33.596,39.47,0.349,2.0995
,,CPT-503,33.661,34.21,0.3025,2.4119
,,CPT-503,33.727,30.26,0.2317,2.7681
,,CPT-503,33.793,27.87,0.1758,3.0555
,,CPT-503,33.858,26.19,0.1543,3.3992
,,CPT-503,33.924,27.51,0.1621,2.8806
,,CPT-503,33.99,25.24,0.1529,2.7994
,,CPT-503,34.055,22.84,0.142,3.1305
,,CPT-503,34.121,20.69,0.1473,3.7054
,,CPT-503,34.186,19.38,0.1542,3.9366
,,CPT-503,34.252,18.78,0.157,3.8616
,,CPT-503,34.318,17.7,0.1432,4.1178
,,CPT-503,34.383,17.46,0.133,4.1428
,,CPT-503,34.449,17.46,0.1338,4.1553
,,CPT-503,34.514,21.29,0.1343,3.518
,,CPT-503,34.58,22.01,0.1317,2.8868
,,CPT-503,34.646,21.53,0.1325,3.4398
,,CPT-503,34.711,20.45,0.1335,3.0868
,,CPT-503,34.777,19.5,0.1325,3.3617
,,CPT-503,34.843,18.42,0.1275,3.6054
,,CPT-503,34.908,16.62,0.1237,3.7804
